date,close
2020-09-23,4.8450
2020-09-22,5.1900
2020-09-21,5.4500
2020-09-18,5.3500
2020-09-17,5.3600
2020-09-16,5.3700
2020-09-15,5.3500
2020-09-14,5.3092
2020-09-11,4.9400
2020-09-10,5.0200
2020-09-09,5.2200
2020-09-08,5.3000
2020-09-04,5.8207
2020-09-03,5.6000
2020-09-02,5.3900
2020-09-01,5.3995
2020-08-31,5.4800
2020-08-28,5.7203
2020-08-27,5.6800
2020-08-26,5.4400
2020-08-25,5.3300
2020-08-24,5.1600
2020-08-21,5.0800
2020-08-20,5.0900
2020-08-19,5.2350
2020-08-18,4.9900
2020-08-17,4.8900
2020-08-14,5.1100
2020-08-13,5.3700
2020-08-12,5.5304
2020-08-11,5.7150
2020-08-10,5.3300
2020-08-07,4.9296
2020-08-06,4.9800
2020-08-05,5.1200
2020-08-04,4.6600
2020-08-03,4.3500
2020-07-31,4.4394
2020-07-30,4.8200
2020-07-29,4.8600
2020-07-28,4.9700
2020-07-27,4.8600
2020-07-24,5.1298
2020-07-23,5.3196
2020-07-22,5.5500
2020-07-21,5.5600
2020-07-20,5.4000
2020-07-17,5.5700
2020-07-16,5.6800
2020-07-15,5.8200
2020-07-14,5.3100
2020-07-13,5.3500
2020-07-10,5.4700
2020-07-09,5.3000
2020-07-08,5.4000
2020-07-07,5.5300
2020-07-06,5.7500
2020-07-02,5.8000
2020-07-01,5.5800
2020-06-30,5.6000
2020-06-29,5.6500
2020-06-26,5.5100
2020-06-25,5.8000
2020-06-24,5.7500
2020-06-23,6.2800
2020-06-22,6.4600
2020-06-19,6.6000
2020-06-18,6.6900
2020-06-17,6.8000
2020-06-16,7.0200
2020-06-15,6.8900
2020-06-12,7.0200
2020-06-11,6.4300
2020-06-10,7.3200
2020-06-09,8.0100
2020-06-08,8.6200
2020-06-05,8.2000
2020-06-04,7.3300
2020-06-03,7.1600
2020-06-02,6.3900
2020-06-01,6.0600
2020-05-29,5.6700
2020-05-28,6.0200
2020-05-27,6.1300
2020-05-26,6.1500
2020-05-22,4.7200
2020-05-21,5.0700
2020-05-20,4.9500
2020-05-19,4.9800
2020-05-18,4.6900
2020-05-15,4.1500
2020-05-14,4.2100
2020-05-13,4.2300
2020-05-12,4.5000
2020-05-11,4.6600
2020-05-08,4.9600
2020-05-07,4.7400
2020-05-06,4.9000
2020-05-05,4.9100
2020-05-04,5.1800
2020-05-01,5.4100
2020-04-30,5.6900
2020-04-29,5.8400
2020-04-28,5.6400
2020-04-27,5.5900
2020-04-24,5.5500
2020-04-23,5.5900
2020-04-22,5.6100
2020-04-21,5.6600
2020-04-20,5.5700
2020-04-17,5.8800
2020-04-16,5.5500
2020-04-15,5.5600
2020-04-14,6.0500
2020-04-13,6.1300
2020-04-09,6.2800
2020-04-08,6.3400
2020-04-07,5.8800
2020-04-06,5.6500
2020-04-03,4.9400
2020-04-02,5.1000
2020-04-01,4.9800
2020-03-31,5.2200
2020-03-30,5.1300
2020-03-27,5.4100
2020-03-26,5.6600
2020-03-25,5.4800
2020-03-24,5.2200
2020-03-23,4.7100
2020-03-20,4.9100
2020-03-19,4.6800
2020-03-18,5.0700
2020-03-17,5.7500
2020-03-16,6.1600
2020-03-13,9.2000
2020-03-12,8.9500
2020-03-11,10.0500
2020-03-10,11.4600
2020-03-09,10.5000
2020-03-06,11.2200
2020-03-05,10.5700
2020-03-04,11.6500
2020-03-03,11.6500
2020-03-02,11.2700
2020-02-28,12.2000
2020-02-27,12.7500
2020-02-26,14.1300
2020-02-25,13.9100
2020-02-24,14.4900
2020-02-21,16.0600
2020-02-20,16.3300
2020-02-19,16.5300
2020-02-18,16.4800
2020-02-14,16.5700
2020-02-13,16.3900
2020-02-12,16.5700
2020-02-11,16.2400
2020-02-10,15.6300
2020-02-07,15.5600
2020-02-06,16.0800
2020-02-05,16.0800
2020-02-04,15.4800
2020-02-03,14.9200
2020-01-31,14.8700
2020-01-30,15.0850
2020-01-29,15.3600
2020-01-28,15.3600
2020-01-27,15.2100
2020-01-24,16.0400
2020-01-23,16.1700
2020-01-22,16.6000
2020-01-21,16.5200
2020-01-17,17.4800
2020-01-16,16.7100
2020-01-15,16.6600
2020-01-14,16.7400
2020-01-13,17.0500
2020-01-10,17.2400
2020-01-09,16.5200
2020-01-08,16.1300
2020-01-07,16.0900
2020-01-06,16.0400
2020-01-03,16.3100
2020-01-02,16.6600
2019-12-31,16.5500
2019-12-30,16.3800
2019-12-27,16.3300
2019-12-26,16.1000
2019-12-24,16.2700
2019-12-23,16.1300
2019-12-20,16.3700
2019-12-19,16.2200
2019-12-18,16.3800
2019-12-17,16.3700
2019-12-16,16.9900
2019-12-13,16.8200
2019-12-12,14.5400
2019-12-11,14.3400
2019-12-10,14.3300
2019-12-09,14.4800
2019-12-06,14.6100
2019-12-05,14.4000
2019-12-04,14.5000
2019-12-03,14.0500
2019-12-02,14.0000
2019-11-29,14.3200
2019-11-27,14.3000
2019-11-26,14.6600
2019-11-25,14.4400
2019-11-22,14.1700
2019-11-21,14.1700
2019-11-20,14.1200
2019-11-19,14.2200
2019-11-18,14.1400
2019-11-15,14.3600
2019-11-14,13.9500
2019-11-13,13.8000
2019-11-12,13.9200
2019-11-11,13.8600
2019-11-08,13.7900
2019-11-07,13.8600
2019-11-06,13.9800
2019-11-05,13.9000
2019-11-04,14.1200
2019-11-01,13.9700
2019-10-31,13.7200
2019-10-30,13.4300
2019-10-29,13.4500
2019-10-28,13.3000
2019-10-25,13.3700
2019-10-24,13.2100
2019-10-23,13.1300
2019-10-22,13.3400
2019-10-21,13.5300
2019-10-18,13.1100
2019-10-17,13.1600
2019-10-16,13.1500
2019-10-15,13.2300
2019-10-14,12.3500
2019-10-11,12.5500
2019-10-10,11.5100
2019-10-09,11.1900
2019-10-08,11.2500
2019-10-07,11.5700
2019-10-04,11.2900
2019-10-03,11.1300
2019-10-02,11.3500
2019-10-01,11.6300
2019-09-30,11.7500
2019-09-27,11.6300
2019-09-26,11.3800
2019-09-25,11.8800
2019-09-24,11.8100
2019-09-23,11.6300
2019-09-20,11.8100
2019-09-19,11.5800
2019-09-18,11.2000
2019-09-17,10.9300
2019-09-16,11.0000
2019-09-13,11.3500
2019-09-12,11.2000
2019-09-11,11.1500
2019-09-10,10.8000
2019-09-09,10.3700
2019-09-06,10.4900
2019-09-05,10.5400
2019-09-04,10.2300
2019-09-03,9.9800
2019-08-30,10.1500
2019-08-29,10.2800
2019-08-28,10.0500
2019-08-27,10.3000
2019-08-26,10.1800
2019-08-23,10.1400
2019-08-22,10.2500
2019-08-21,10.0600
2019-08-20,10.0500
2019-08-19,10.1700
2019-08-16,10.1500
2019-08-15,9.9700
2019-08-14,10.0500
2019-08-13,10.6200
2019-08-12,10.7200
2019-08-09,10.8500
2019-08-08,11.1300
2019-08-07,10.9500
2019-08-06,10.7000
2019-08-05,10.7000
2019-08-02,10.5400
2019-08-01,9.8700
2019-07-31,10.2300
2019-07-30,9.9700
2019-07-29,10.6500
2019-07-26,10.8300
2019-07-25,10.9500
2019-07-24,11.2400
2019-07-23,11.2400
2019-07-22,11.1800
2019-07-19,11.2300
2019-07-18,11.3600
2019-07-17,11.3700
2019-07-16,11.4200
2019-07-15,11.3300
2019-07-12,11.4000
2019-07-11,11.1400
2019-07-10,11.0800
2019-07-09,10.9600
2019-07-08,11.2300
2019-07-05,11.3600
2019-07-03,10.8300
2019-07-02,11.5300
2019-07-01,11.8100
2019-06-28,11.8000
2019-06-27,11.3800
2019-06-26,11.2600
2019-06-25,11.0600
2019-06-24,11.3900
2019-06-21,11.6300
2019-06-20,11.6200
2019-06-19,11.0400
2019-06-18,11.3800
2019-06-17,11.1900
2019-06-14,11.5000
2019-06-13,11.7900
2019-06-12,11.5100
2019-06-11,11.7600
2019-06-10,11.7850
2019-06-07,11.8800
2019-06-06,11.8100
2019-06-05,11.8200
2019-06-04,11.7200
2019-06-03,11.2700
2019-05-31,11.2500
2019-05-30,11.5500
2019-05-29,11.5900
2019-05-28,11.5100
2019-05-24,11.8300
2019-05-23,11.9900
2019-05-22,11.8900
2019-05-21,12.4400
2019-05-20,12.6600
2019-05-17,12.8200
2019-05-16,12.7900
2019-05-15,12.9900
2019-05-14,13.1300
2019-05-13,12.9000
2019-05-10,12.9400
2019-05-09,12.6900
2019-05-08,12.9500
2019-05-07,13.4100
2019-05-06,13.6700
2019-05-03,13.7400
2019-05-02,13.9600
2019-05-01,14.5000
2019-04-30,14.2300
2019-04-29,14.1200
2019-04-26,13.8100
2019-04-25,13.6800
2019-04-24,13.7600
2019-04-23,13.9300
2019-04-22,14.4000
2019-04-18,14.4100
2019-04-17,14.6000
2019-04-16,14.2000
2019-04-15,14.1000
2019-04-12,14.1300
2019-04-11,14.1300
2019-04-10,13.4500
2019-04-09,13.3400
2019-04-08,13.6600
2019-04-05,13.6100
2019-04-04,13.5600
2019-04-03,13.8900
2019-04-02,13.3000
2019-04-01,13.2700
2019-03-29,13.1700
2019-03-28,13.3100
2019-03-27,13.6900
2019-03-26,13.4200
2019-03-25,13.6900
2019-03-22,13.8300
2019-03-21,13.9800
2019-03-20,14.3000
2019-03-19,14.7100
2019-03-18,14.3500
2019-03-15,14.5400
2019-03-14,14.3000
2019-03-13,14.2100
2019-03-12,13.9500
2019-03-11,14.1800
2019-03-08,13.9700
2019-03-07,14.4100
2019-03-06,14.9500
2019-03-05,15.0700
2019-03-04,15.2700
2019-03-01,16.0200
2019-02-28,16.0500
2019-02-27,15.9500
2019-02-26,16.2400
2019-02-25,16.6500
2019-02-22,16.8400
2019-02-21,16.7600
2019-02-20,16.9700
2019-02-19,16.8400
2019-02-15,17.2100
2019-02-14,16.9000
2019-02-13,17.2700
2019-02-12,17.7700
2019-02-11,17.8600
2019-02-08,17.0200
2019-02-07,17.3000
2019-02-06,17.2400
2019-02-05,17.1900
2019-02-04,17.2100
2019-02-01,17.0500
2019-01-31,16.9300
2019-01-30,17.1000
2019-01-29,16.8000
2019-01-28,16.4900
2019-01-25,16.7400
2019-01-24,16.5700
2019-01-23,16.6000
2019-01-22,16.0500
2019-01-18,16.0100
2019-01-17,16.1700
2019-01-16,15.8300
2019-01-15,15.5300
2019-01-14,15.6000
2019-01-11,15.7300
2019-01-10,15.2600
2019-01-09,15.3900
2019-01-08,15.2500
2019-01-07,15.3000
2019-01-04,15.1100
2019-01-03,14.7100
2019-01-02,15.2750
2018-12-31,15.5800
2018-12-28,15.7600
2018-12-27,15.4600
2018-12-26,15.1200
2018-12-24,14.9600
2018-12-21,15.3200
2018-12-20,15.5100
2018-12-19,15.2150
2018-12-18,15.3900
2018-12-17,14.8900
2018-12-14,15.4500
2018-12-13,15.4300
2018-12-12,15.3300
2018-12-11,14.9200
2018-12-10,14.7000
2018-12-07,15.3600
2018-12-06,15.7200
2018-12-04,15.3800
2018-12-03,16.1100
2018-11-30,16.0800
2018-11-29,16.1000
2018-11-28,17.2800
2018-11-27,16.9500
2018-11-26,16.9600
2018-11-23,16.7600
2018-11-21,16.4100
2018-11-20,16.1500
2018-11-19,16.3500
2018-11-16,16.3900
2018-11-15,16.4500
2018-11-14,17.0100
2018-11-13,16.9200
2018-11-12,16.3500
2018-11-09,16.8400
2018-11-08,16.5800
2018-11-07,16.6500
2018-11-06,16.1400
2018-11-05,16.1100
2018-11-02,16.0000
2018-11-01,16.1300
2018-10-31,15.4500
2018-10-30,15.0100
2018-10-29,15.0500
2018-10-26,15.0800
2018-10-25,15.0900
2018-10-24,14.5400
2018-10-23,14.7600
2018-10-22,14.5900
2018-10-19,14.6200
2018-10-18,15.0600
2018-10-17,15.4300
2018-10-16,15.6900
2018-10-15,15.3200
2018-10-12,15.5900
2018-10-11,15.3700
2018-10-10,15.4500
2018-10-09,15.9800
2018-10-08,15.9300
2018-10-05,16.1200
2018-10-04,16.1500
2018-10-03,16.5100
2018-10-02,16.4800
2018-10-01,16.7600
2018-09-28,17.2000
2018-09-27,17.2100
2018-09-26,17.5100
2018-09-25,17.4000
2018-09-24,18.1000
2018-09-21,18.2200
2018-09-20,18.3300
2018-09-19,18.1400
2018-09-18,18.0500
2018-09-17,18.1100
2018-09-14,17.8800
2018-09-13,17.8500
2018-09-12,17.7300
2018-09-11,17.4600
2018-09-10,17.3500
2018-09-07,17.3500
2018-09-06,17.7900
2018-09-05,18.0500
2018-09-04,17.8000
2018-08-31,18.0200
2018-08-30,18.3700
2018-08-29,18.5300
2018-08-28,18.3900
2018-08-27,18.4700
2018-08-24,18.2300
2018-08-23,18.0700
2018-08-22,18.2700
2018-08-21,18.1800
2018-08-20,18.0200
2018-08-17,17.6700
2018-08-16,17.6900
2018-08-15,17.2700
2018-08-14,17.4775
2018-08-13,17.3200
2018-08-10,17.4500
2018-08-09,17.6700
2018-08-08,17.7300
2018-08-07,17.5800
2018-08-06,17.6600
2018-08-03,17.6600
2018-08-02,18.0400
2018-08-01,18.4100
2018-07-31,18.6400
2018-07-30,18.1700
2018-07-27,18.1100
2018-07-26,17.9100
2018-07-25,17.7100
2018-07-24,17.7800
2018-07-23,17.7500
2018-07-20,18.0500
2018-07-19,17.9900
2018-07-18,18.1600
2018-07-17,18.0500
2018-07-16,17.8800
2018-07-13,17.7300
2018-07-12,17.6500
2018-07-11,17.8600
2018-07-10,18.0300
2018-07-09,18.1800
2018-07-06,17.8200
2018-07-05,17.8080
2018-07-03,17.6600
2018-07-02,17.3000
2018-06-29,17.5000
2018-06-28,17.4000
2018-06-27,17.6400
2018-06-26,17.9300
2018-06-25,18.7900
2018-06-22,19.3200
2018-06-21,19.1600
2018-06-20,19.2400
2018-06-19,19.0100
2018-06-18,19.1100
2018-06-15,19.0500
2018-06-14,19.1200
2018-06-13,18.9900
2018-06-12,18.7400
2018-06-11,18.7900
2018-06-08,18.5300
2018-06-07,18.7100
2018-06-06,18.6800
2018-06-05,18.2700
2018-06-04,18.6700
2018-06-01,18.3100
2018-05-31,18.1100
2018-05-30,18.2100
2018-05-29,18.3000
2018-05-25,18.5500
2018-05-24,18.3800
2018-05-23,18.1500
2018-05-22,18.8200
2018-05-21,18.5800
2018-05-18,18.4000
2018-05-17,18.5500
2018-05-16,18.3900
2018-05-15,18.5000
2018-05-14,18.7700
2018-05-11,18.8000
2018-05-10,18.7700
2018-05-09,18.9600
2018-05-08,19.1900
2018-05-07,18.3400
2018-05-04,18.4100
2018-05-03,17.5700
2018-05-02,17.5700
2018-05-01,17.4900
2018-04-30,17.3200
2018-04-27,17.3900
2018-04-26,17.3800
2018-04-25,17.3700
2018-04-24,17.4400
2018-04-23,17.2900
2018-04-20,17.1500
2018-04-19,17.2900
2018-04-18,17.6200
2018-04-17,17.6900
2018-04-16,17.6700
2018-04-13,17.4000
2018-04-12,17.3800
2018-04-11,17.4900
2018-04-10,17.8700
2018-04-09,17.6800
2018-04-06,17.3600
2018-04-05,17.2700
2018-04-04,17.1900
2018-04-03,17.2300
2018-04-02,17.1500
2018-03-29,17.3700
2018-03-28,16.8800
2018-03-27,16.9700
2018-03-26,17.2000
2018-03-23,16.7900
2018-03-22,17.2000
2018-03-21,17.3800
2018-03-20,17.6600
2018-03-19,17.6000
2018-03-16,17.6800
2018-03-15,17.6400
2018-03-14,17.7700
2018-03-13,17.5400
2018-03-12,17.4800
2018-03-09,17.3600
2018-03-08,17.4600
2018-03-07,17.3800
2018-03-06,17.0600
2018-03-05,17.1400
2018-03-02,17.1100
2018-03-01,17.0900
2018-02-28,16.8300
2018-02-27,16.8500
2018-02-26,16.8800
2018-02-23,16.5300
2018-02-22,17.3300
2018-02-21,17.1100
2018-02-20,17.1200
2018-02-16,17.0500
2018-02-15,17.1000
2018-02-14,16.9500
2018-02-13,16.8900
2018-02-12,16.7400
2018-02-09,16.6000
2018-02-08,16.4200
2018-02-07,17.1500
2018-02-06,17.7000
2018-02-05,16.9600
2018-02-02,17.6700
2018-02-01,18.4300
2018-01-31,18.1600
2018-01-30,18.0700
2018-01-29,18.2900
2018-01-26,18.4700
2018-01-25,18.0900
2018-01-24,18.4500
2018-01-23,18.5400
2018-01-22,18.2900
2018-01-19,18.2800
2018-01-18,18.0300
2018-01-17,18.0100
2018-01-16,18.1400
2018-01-12,18.4000
2018-01-11,18.1300
2018-01-10,17.7600
2018-01-09,17.9900
2018-01-08,18.0400
2018-01-05,18.0300
2018-01-04,18.0200
2018-01-03,18.1000
2018-01-02,18.2000
2017-12-29,17.5200
2017-12-28,17.4600
2017-12-27,17.4000
2017-12-26,17.3000
2017-12-22,17.2600
2017-12-21,17.3700
2017-12-20,17.1900
2017-12-19,17.2200
2017-12-18,17.0900
2017-12-15,16.9400
2017-12-14,17.0200
2017-12-13,17.0900
2017-12-12,16.9400
2017-12-11,17.0000
2017-12-08,17.1300
2017-12-07,16.8800
